show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
80141788,Movie,Grillo vs Grillo,Unknown,Beppe Grillo,Italy,February 10  2017,2017,TV-MA,96 min,Stand-Up Comedy,Outspoken comedian Beppe Grillo reminisces about his long career  including the triumphs and controversies that fueled his rise in Italian politics.
80174429,TV Show,Metallica: Some Kind of Monster,Joe Berlinger  Bruce Sinofsky,James Hetfield  Lars Ulrich  Kirk Hammett  Robert Trujillo,United States,February 10  2017,2014,TV-MA,1 Season,TV Shows,This collection includes the acclaimed rock documentary about Metallica  plus a film checking in with the still-thriving group 10 years later.
80205595,TV Show,Always a Witch,Unknown,Angely Gaviria  Sebastián Eslava  Luis Fernando Hoyos  Verónica Orozco  Lenard Vanderaa  Sofía Araujo  Dylan Fuentes  Valeria Emiliani  Dubán Prado  Carlos Quintero,Colombia,February 1  2019,2019,TV-14,1 Season,International TV Shows  Spanish-Language TV Shows  TV Dramas,A young 17th-century witch time travels to the future to save the man she loves  but first must adjust to present-day Cartagena and defeat a dark rival.
80080618,Movie,Guilty,Meghna Gulzar,Irrfan Khan  Konkona Sen Sharma  Neeraj Kabi  Sohum Shah  Atul Kumar  Gajraj Rao  Prakash Belawadi  Shishir Sharma  Tabu,India,February 1  2019,2015,TV-MA,127 min,Dramas  International Movies,When a teen and her family's hired servant turn up dead  inept police bungle the inquiry and wind up fingering a controversial prime suspect.
80220013,Movie,Heal,Kelly Noonan,Kelly Noonan  Deepak Chopra  Michael Beckwith  Joe Dispenza  Dr. Jeffrey Thompson  Gregg Braden  Joan Borysenko  Marianne Williamson,United States,February 1  2019,2017,TV-PG,107 min,Documentaries,Stories from spiritual leaders  physicians and those with chronic illnesses reveal the powerful connection between the human psyche and physical health.
80065492,Movie,Lego DC Comics: Batman Be-Leaguered,Rick Morales,Dee Bradley Baker  Troy Baker  John DiMaggio  Grey DeLisle  Tom Kenny  Nolan North  Khary Payton  James Arnold Taylor,United States,February 1  2019,2014,TV-Y7,22 min,Movies,When Superman and the other Justice League superheroes start disappearing  it's up to Batman to unravel the caper and save the day.
80220228,Movie,Malicious,Michael Winnick,Bojana Novakovic  Josh Stewart  Delroy Lindo  Melissa Bolona  Yvette Yates  Luke Edwards  Jaqueline Fleming  Ben VanderMey  Presley Richardson  Joy Kate Lawson,United States,February 1  2019,2018,TV-MA,91 min,Horror Movies,After receiving a strange present  a professor and his pregnant wife are plagued by tragedy and a paranormal presence that's determined to kill.
80106984,Movie,Personal Shopper,Olivier Assayas,Kristen Stewart  Lars Eidinger  Sigrid Bouaziz  Anders Danielsen Lie  Ty Olwin  Hammou Graïa  Nora von Waldstätten  Benjamin Biolay  Audrey Bonnet  Pascal Rambert,France  Germany  Czech Republic  Belgium,February 1  2019,2016,R,105 min,Dramas  International Movies  Thrillers,A psychic medium takes a job as personal shopper for a spoiled celebrity in order to contact the spirit of her brother  who owned her employer's home.
80211627,TV Show,Russian Doll,Unknown,Natasha Lyonne  Charlie Barnett  Yul Vazquez  Elizabeth Ashley  Dascha Polanco  Jeremy Bobb  Greta Lee  Rebecca Henderson  Brendan Sexton III  Chloë Sevigny  Brooke Timber,United States,February 1  2019,2019,TV-MA,1 Season,TV Comedies  TV Dramas,Nadia keeps dying and reliving her 36th birthday party. She's trapped in a surreal time loop – and staring down the barrel of her own mortality.
80104316,Movie,The Edge of Seventeen,Kelly Fremon Craig,Hailee Steinfeld  Woody Harrelson  Kyra Sedgwick  Haley Lu Richardson  Blake Jenner  Hayden Szeto,United States  China,February 1  2019,2016,R,105 min,Comedies  Dramas,When Nadine's best (and only) friend starts dating her detested older brother  the teenage cynic's life becomes even more unbearable.
80208661,Movie,The Witch Files,Kyle Rankin,Holly Taylor  Alice Ziolkoski  Britt Flatmo  Paget Brewster  Tara Robinson  Adrienne Rose White  Greg Finley  Valerie Mahaffey  Jared Boghosian  William Bornkessel,United States,February 1  2019,2018,TV-14,88 min,Horror Movies  Thrillers,A disparate group of teenage girls discovers how to obtain supernatural abilities  but abusing their newfound power has disturbing consequences.
80199689,Movie,Velvet Buzzsaw,Dan Gilroy,Jake Gyllenhaal  Rene Russo  Zawe Ashton  Toni Collette  John Malkovich  Natalia Dyer  Daveed Diggs  Tom Sturridge,United States,February 1  2019,2019,R,113 min,Dramas  Thrillers,A feared critic  an icy gallery owner and an ambitious assistant snap up a recently deceased artist's stash of paintings – with dire consequences.
80205451,Movie,42 Grams,Jack C. Newell,Jake Bickelhaupt,United States,February 1  2018,2017,TV-MA,81 min,Documentaries,After launching a successful underground restaurant out of their apartment  an ambitious chef and his wife open an all-consuming upscale eatery.
80141928,Movie,Before the Flood,Fisher Stevens,Leonardo DiCaprio,United States,February 1  2018,2016,PG,97 min,Documentaries,Leonardo DiCaprio crisscrosses the globe to investigate the consequences of man-made globe warming and the measures being taken to reverse it.
80198055,Movie,Emo the Musical,Neil Triffett,Benson Jack Anthony  Jordan Hare  Rahart Adams  Jon Prasida  Lucy Barrett  Ben Bennett  Craig Hyde-Smith  Geraldine Viswanathan  Kevin Clayette  Bridie Carter,Australia,February 1  2018,2016,PG-13,94 min,Dramas  International Movies  Music & Musicals,Expelled from private school for attempted suicide  emo Ethan enters the world of Seymour High and meets a cute Christian who's ready to convert him.
80186731,Movie,Gender Revolution: A Journey with Katie Couric,Unknown,Katie Couric,United States,February 1  2018,2017,TV-PG,90 min,Documentaries  LGBTQ Movies,Katie Couric explores our evolving understanding of gender identity  speaking with transgender and intersex individuals about their experiences.
80195654,Movie,How the Beatles Changed the World,Tom O'Dell,George Harrison  John Lennon  Ringo Starr  Paul McCartney  Brian Epstein,United States  United Kingdom,February 1  2018,2017,TV-PG,110 min,Documentaries  Music & Musicals,Interviews and rare archival footage illuminate how the Beatles' influence over music and culture continues to be felt around the world.
80170992,Movie,Inxeba,John Trengove,Nakhane Touré  Bongile Mantsai  Niza Jay  Thobani Mseleni  Gamelihle Bovana  Halalisani Bradley Cebekhulu  Inga Qwede  Sibabalwe Ngqayana  Siphosethu Ngcetane  Zwelakhe Mtsaka,South Africa  Germany  Netherlands  France,February 1  2018,2017,TV-MA,88 min,Dramas  Independent Movies  International Movies,At an initiation ritual for the young men of his Xhosa community  a closeted factory hand meets a Johannesburg teen who discovers his best-kept secret.
80227121,Movie,John Mellencamp: Plain Spoken,Unknown,John Mellencamp,Unknown,February 1  2018,2017,TV-MA,80 min,Documentaries  Music & Musicals,Iconic rocker John Mellencamp lights up Chicago in an electrifying live performance featuring old classics and new tracks.
80222248,Movie,Liberated: The New Sexual Revolution,Unknown,Unknown,United States  Mexico,February 1  2018,2017,TV-MA,86 min,Documentaries,Filmmakers explore how pop culture shapes a new generation's beliefs about gender  sexuality and violence on display among students on spring break.
80078037,TV Show,Little Lunch,Unknown,Flynn Curry  Olivia Deeble  Madison Lu  Oisín O'Leary  Faith Seci  Joshua Sitch  Heidi Arena,Australia,February 1  2018,2015,Unknown,1 Season,Kids' TV  TV Comedies,Adopting a child's perspective  this show takes a humorous look at what happens during those action-packed 15 minutes of snack time each day.
80163352,Movie,Master,Ui-seok Jo,Byung-hun Lee  Dong-won Gang  Woo-bin Kim  Ji-won Uhm  Dal-su Oh  Kyung Jin  Gang Dong-won,South Korea,February 1  2018,2016,NR,143 min,Action & Adventure  International Movies,Needing hard evidence to convict a company chairman of fraud  an investigator bargains with the company's tech expert to turn over his boss's ledger.
80217040,Movie,National Parks Adventure,Greg MacGillivray,Robert Redford,United States,February 1  2018,2016,TV-G,42 min,Documentaries,Narrated by Robert Redford  this documentary tours the awe-inspiring landscapes  historic sites and untamed wilderness of America's great parks.
80172958,Movie,Newness,Drake Doremus,Nicholas Hoult  Laia Costa  Danny Huston  Courtney Eaton  Matthew Gray Gubler  Albert Hammond Jr.,United States,February 1  2018,2017,TV-MA,117 min,Dramas  Independent Movies  Romantic Movies,Martin and Gabi try to form a relationship after meeting through a hookup app  but when boredom creeps in  they seek out an unconventional solution.
80171291,Movie,Paint It Black,Amber Tamblyn,Alia Shawkat  Janet McTeer  Rhys Wakefield  Alfred Molina  Emily Rios  Nancy Kwan  John Roberts  Annabelle Attanasio  Ken Davitian,United States,February 1  2018,2016,R,96 min,Dramas,In the wake of a young artist’s suicide  his pianist mother and his despairing girlfriend square off in a living nightmare beset by guilt and blame.
80234290,TV Show,Revolting Rhymes,Jani Lachauer  Jakob Schuh,Rob Brydon  Bertie Carvel  Gemma Chan  Dominic West  Isaac Hempstead Wright  Bel Powley  Tamsin Greig  Rose Leslie  David Walliams,United Kingdom,February 1  2018,2017,TV-PG,1 Season,British TV Shows  Kids' TV,Popular fairy tales take on a darkly comic edge in these short animated films based on a book by Roald Dahl and illustrator Quentin Blake.
80063658,TV Show,The Code,Unknown,Marcus du Sautoy,United Kingdom,February 1  2018,2011,TV-PG,1 Season,British TV Shows  Docuseries  International TV Shows,In this three-part documentary series  host Marcus du Sautoy examines the mathematical code underlying all of life on Earth and the universe itself.
80168231,Movie,Water & Power: A California Heist,Marina Zenovich,Unknown,United States,February 1  2018,2017,PG,78 min,Documentaries,California residents and farmers face powerful barons in the struggle to secure water rights in this fresh historical account of profit and interests.
80005332,TV Show,Camelia la Texana,Carlos Bolado,Sara Maldonado  Erik Hayser  Andrés Palacios  Dagoberto Gama  Luis Ernesto Franco  Arcelia Ramírez  Eréndira Ibarra,Mexico  United States,February 1  2017,2014,TV-14,1 Season,Crime TV Shows  Romantic TV Shows  Spanish-Language TV Shows,Inspired by the famous song "Contrabando y Traición " Camelia  a beautiful girl from San Antonio  kills her lover and becomes a legendary drug runner.
80060060,Movie,Chauthi Koot,Gurvinder Singh,Suvinder Vikky  Rajbir Kaur  Gurpreet Kaur Bhangu  Taranjit Singh  Harleen Kaur  Kanwaljeet Singh  Harnek Aulakh  Tejpal Singh  Gulshan Saggi,India  France,February 1  2017,2015,TV-14,116 min,Dramas  Independent Movies  International Movies,Related tales of a family seeking refuge and two men on a train to Amritsar evoke the dreadful unease surrounding Hindu-Sikh tensions in 1980s Punjab.
80091866,Movie,Dilwale,Rohit Shetty,Shah Rukh Khan  Kajol  Kriti Sanon  Kabir Bedi  Varun Dhawan  Boman Irani  Johnny Lever  Varun Sharma  Sanjay Mishra  Vinod Khanna  Mukesh Tiwari  Pankaj Tripathi  Shawar Ali,India,February 1  2017,2015,TV-14,154 min,Action & Adventure  Dramas  International Movies,A young couple falls in love  but conflicting loyalties drive them apart. Years later  fate intervenes and hands them a second chance.
80124947,Movie,Gun Runners,Anjali Nayar,Unknown,Canada,February 1  2017,2015,TV-PG,90 min,Documentaries  International Movies  Sports Movies,Two roaming Kenyan bandits attempt to change the course of their lives by exchanging their rifles for running shoes.
80017528,Movie,Happy New Year,Farah Khan,Shah Rukh Khan  Deepika Padukone  Abhishek Bachchan  Sonu Sood  Boman Irani  Vivaan Shah,India,February 1  2017,2014,TV-14,179 min,Action & Adventure  Comedies  Dramas,A revenge-seeking diamond thief gathers a ragtag crew to infiltrate a Dubai hotel hosting a dance contest. But first they have to learn how to dance.
80095530,Movie,Haraamkhor,Shlok Sharma,Nawazuddin Siddiqui  Shweta Tripathi  Harish Khanna  Irfan Khan  Trimala Adhikari  Mohd Samad,India,February 1  2017,2015,NR,93 min,Dramas  Independent Movies  International Movies,A selfish  manipulative schoolteacher takes advantage of a schoolgirl's vulnerability to gratify his dark  narcissistic desires.
80093105,Movie,Heroes Wanted,Joaquín Mazón,María León  Miki Esparbé  Jordi Sánchez  Andoni Agirregomezkorta  Juan Carlos Aduviri  Sílvia Abril  Carlos Areces  Joaquín Reyes,Spain,February 1  2017,2016,TV-MA,97 min,Action & Adventure  Comedies  International Movies,When its special ops agency is wiped out  Spain hastily assembles a new team to defuse a terrorist plot. But who are these scrappy would-be heroes?
80134682,Movie,Highly Strung,Scott Hicks,Unknown,Australia,February 1  2017,2015,TV-14,80 min,Documentaries  International Movies  Music & Musicals,Fiery passions take center stage in this intimate look at the Australian String Quartet and  perhaps more vital  the priceless instruments they guard.
80154179,Movie,I Am Sun Mu,Adam Sjöberg,Unknown,China  South Korea  United States,February 1  2017,2015,NR,88 min,Documentaries  International Movies,A North Korean propagandist who escaped to Seoul now creates satirical art about Kim Jong Il's regime and copes with repercussions of his defection.
80127604,Movie,Indiscretion,John Stewart Muller,Mira Sorvino  Cary Elwes  Christopher Backus  Katherine McNamara  Lisa Gay Hamilton  Melora Walters  Buck Taylor  Shane Callahan,United States,February 1  2017,2016,TV-MA,99 min,Dramas  Thrillers,After a weekend fling with artist Victor  Veronica  a psychiatrist and politician's wife  becomes the target of Victor's dangerous romantic obsession.
80156767,Movie,La Última Fiesta,Leandro Mark  Nicolás Silbert,Nicolás Vázquez  Alan Sabbagh  Benjamín Amadeo  Eva De Dominici  César Bordón  Julian Kartun  Paula Carruega  Luciano Rossi  Ezequiel Campa,Argentina,February 1  2017,2016,TV-MA,104 min,Comedies  International Movies,Three best buddies are thrown into a wild chase for a priceless painting that was stolen from a house they used to throw a huge party.
80159668,Movie,Maroon,Pulkit,Manav Kaul  Devyani Cm  Saurabh Sachdeva  Sarika Singh  Suneel Sinha  Sumeet Vyas,India,February 1  2017,2016,TV-MA,94 min,Dramas  Independent Movies  International Movies,When his wife goes missing  university professor Saurabh remains at home while the police investigate  but his grip on reality loosens as days pass.
80157242,TV Show,Mexico Diseña,Unknown,Unknown,United States,February 1  2017,2016,TV-PG,1 Season,International TV Shows  Reality TV  Spanish-Language TV Shows,Young fashion designers vie for the chance to become Mexico's next big talent by competing before judges in grueling tests of creativity and stamina.
80152745,Movie,The Hurt Business,Vlad Yudin,Kevin Costner,United States,February 1  2017,2016,PG-13,111 min,Documentaries  Sports Movies,Featuring legendary and up-and-coming MMA fighters  this documentary details the history of the brutal sport and the fighters' struggles and triumphs.
